unit,cycle,T24,T30,T50,P15,P2,fan_speed,oil_temp,fuel_flow,timestamp
4,5176,523.2099947,639.940991,1594.373525,9.711039402,5.339861312,2352.570129,130.5658881,0.703508266,01-01-2025 01:26
1,5177,517.7597338,643.8134719,1591.68484,9.504715429,5.136052801,2378.742653,129.0307677,0.772182211,01-01-2025 01:26
2,5178,515.9046093,637.0433373,1591.78984,9.424113337,5.000351886,2403.240676,130.9851856,0.870073936,01-01-2025 01:26
5,5179,524.3523556,645.300633,1598.766502,9.640608859,5.199223552,2377.639961,130.753263,0.930013981,01-01-2025 01:26
5,5180,522.2270762,638.6898242,1580.438912,9.462931909,5.051293078,2373.877437,128.3413684,0.73479087,01-01-2025 01:26
5,5181,519.9246983,635.5366876,1585.834089,10.09826202,5.056696347,2340.060284,126.8133907,0.662839479,01-01-2025 01:26
5,5182,525.3673114,642.4992752,1595.452216,9.687734975,4.89081588,2329.815436,127.0147821,0.910943886,01-01-2025 01:26
4,5183,515.664237,637.3416697,1583.018627,9.46293679,4.794704751,2376.059943,130.3177699,0.659338075,01-01-2025 01:26
3,5184,528.684051,635.0344345,1591.297751,9.394231494,5.369636272,2371.85276,131.9361997,0.882888473,01-01-2025 01:26
3,5185,521.1798817,641.8847548,1595.211773,9.423425434,5.042416677,2374.655782,128.6022434,0.817866905,01-01-2025 01:26
4,5186,514.9944585,641.1293178,1594.190829,9.598725234,5.350462042,2359.08432,128.2971828,0.958609261,01-01-2025 01:26
3,5187,521.5388513,646.4784714,1597.969737,9.986030577,5.020999013,2358.209054,129.3509927,0.650909285,01-01-2025 01:26
4,5188,505.6056599,642.0364642,1596.084292,9.357162011,4.809415374,2398.018531,131.3779116,0.978155309,01-01-2025 01:26
3,5189,521.2908974,632.5363625,1595.283798,9.985422011,5.140639979,2386.279843,128.8998656,0.683289575,01-01-2025 01:26
4,5190,529.3687552,638.0017759,1594.787065,9.075686345,5.022581073,2385.2416,129.0902182,0.705150971,01-01-2025 01:26
4,5191,516.5723089,646.6973909,1592.949449,9.239100248,5.042359852,2375.14161,132.6372021,0.708834845,01-01-2025 01:26
3,5192,521.0123888,640.4736135,1587.68726,9.233171302,5.319718045,2397.317683,128.8966511,0.802045394,01-01-2025 01:26
2,5193,514.8463303,641.9868137,1588.715989,9.441389559,4.893062533,2403.608241,130.1170405,0.975343868,01-01-2025 01:26
1,5194,533.0293036,633.2323906,1587.046538,9.018785477,5.403368228,2368.328178,131.6939049,0.722979715,01-01-2025 01:26
3,5195,525.3195753,644.0658706,1596.731165,9.933488292,5.05778377,2403.259632,130.278265,0.994360787,01-01-2025 01:26
2,5196,528.9078044,642.7827915,1582.922863,9.248850853,5.0879232,2374.514442,127.590043,0.975739544,01-01-2025 01:26
4,5197,511.0120325,638.2922589,1595.329026,9.03346562,4.958536241,2362.234017,130.3999173,0.759697409,01-01-2025 01:26
1,5198,512.2380049,635.8652536,1594.422032,9.547141204,5.261174952,2387.014559,127.1069773,0.921264021,01-01-2025 01:26
1,5199,527.6970348,642.8298391,1593.253821,9.359137826,4.916391396,2426.119761,128.6152875,0.630293178,01-01-2025 01:26
2,5200,521.3794057,648.1370218,1589.987283,8.890474319,4.82227954,2359.216127,125.5643789,0.903886549,01-01-2025 01:26
1,5201,520.0151208,647.3928174,1595.1125,9.517722178,5.017386821,2381.644769,128.2750857,0.660083278,01-01-2025 01:26
5,5202,512.2950478,642.1760332,1601.550058,9.140822756,5.191578194,2395.997697,128.6405052,0.67509775,01-01-2025 01:26
3,5203,521.6443382,640.6686633,1583.34711,9.777020059,5.174359974,2369.46202,126.1461698,0.694720282,01-01-2025 01:26
5,5204,521.8898213,636.2407503,1595.945033,9.347173929,5.071794066,2385.806993,130.8568775,0.97970926,01-01-2025 01:26
5,5205,517.1766829,642.0149047,1594.950715,9.434041508,4.986738853,2381.871467,127.7242533,0.93818832,01-01-2025 01:26
3,5206,520.0739402,638.9176985,1585.945933,9.345827846,5.061106574,2407.846292,129.5580914,0.844210126,01-01-2025 01:26
3,5207,522.1337636,631.8727165,1587.144206,9.384092919,4.789331699,2393.880709,124.8999542,0.836559288,01-01-2025 01:26
2,5208,507.289795,638.8360944,1592.696673,9.527558236,4.850869453,2386.884085,129.7584318,0.784897074,01-01-2025 01:26
5,5209,522.1610347,635.2447847,1590.424817,9.46147912,4.992308434,2375.07487,126.0473909,0.643405959,01-01-2025 01:26
1,5210,525.1694853,647.6778831,1587.038691,9.428284545,4.960335224,2330.229595,131.2643134,0.77589073,01-01-2025 01:26
3,5211,516.180463,636.0487003,1594.43564,9.357652247,5.138738413,2434.196932,125.8179779,0.863092473,01-01-2025 01:26
1,5212,524.6926486,643.4079321,1588.698035,9.267218924,5.018388559,2391.082645,128.0824248,0.737081997,01-01-2025 01:26
2,5213,522.7403346,639.6944713,1584.910499,9.50184639,5.105230323,2357.224815,130.5502496,0.617246594,01-01-2025 01:26
1,5214,523.1825581,645.0439877,1593.082263,9.112154624,5.004878876,2374.665197,129.2079898,0.760921486,01-01-2025 01:26
4,5215,520.34434,634.5921928,1591.49474,9.871955066,5.35027796,2392.254794,130.2681792,0.746060023,01-01-2025 01:26
2,5216,516.3309488,641.5898598,1588.539691,9.582619927,4.817154896,2395.280851,126.158997,0.733622575,01-01-2025 01:26
1,5217,519.151682,643.0111587,1579.491494,9.780041645,5.263013817,2405.301994,130.9879189,0.665262184,01-01-2025 01:26
1,5218,519.0995792,635.8001098,1580.844381,10.24622294,5.12856182,2382.305881,132.1339312,0.930961593,01-01-2025 01:26
3,5219,522.2269247,640.1988328,1587.733575,9.339288889,5.062234621,2367.874152,126.6762321,0.883251263,01-01-2025 01:26
2,5220,517.8270751,639.9616654,1586.125897,8.955996036,5.009166378,2386.10427,131.0646257,0.972102373,01-01-2025 01:26
5,5221,531.2844087,640.9793434,1587.503517,9.527219484,5.06695778,2356.593603,130.0462704,0.942176537,01-01-2025 01:27
4,5222,530.3304746,641.8177082,1585.774564,9.408325329,5.145305487,2357.866055,127.3025045,0.980159348,01-01-2025 01:27
2,5223,511.4654114,646.9515447,1596.520486,9.508949664,5.186202622,2401.790281,129.5510006,0.814917163,01-01-2025 01:27
2,5224,522.4668243,638.9473069,1583.250274,10.07118435,5.365781613,2381.552078,127.0961583,0.746891052,01-01-2025 01:27
5,5225,520.4240841,637.5149248,1584.776245,9.699540282,5.238293644,2378.826804,129.1615938,0.852372186,01-01-2025 01:27
4,5226,513.6897256,649.8792217,1595.501927,9.407813758,4.973731125,2355.362118,129.4290122,0.944575004,01-01-2025 01:27
5,5227,527.8848051,635.3774957,1587.208472,10.06608358,5.139524791,2338.606598,127.4579558,0.892137856,01-01-2025 01:27
3,5228,517.0328963,643.1155801,1591.72192,9.486658458,5.397927629,2395.166938,131.1457798,0.673645795,01-01-2025 01:27
5,5229,525.1935125,641.1936861,1580.82191,9.784305054,5.057311098,2357.034818,128.2156922,0.679009509,01-01-2025 01:27
2,5230,517.0296498,635.1013688,1590.316439,9.132247047,5.007286356,2394.157541,127.3983072,0.75847056,01-01-2025 01:27
4,5231,518.4689844,639.6446704,1588.211188,9.783990177,5.272831204,2378.074449,129.4260999,0.653978965,01-01-2025 01:27
3,5232,509.6419294,641.0391807,1602.154654,9.95520836,5.190953284,2384.172631,131.1668005,0.842245083,01-01-2025 01:27
2,5233,519.7011588,638.5283756,1584.211259,9.273912735,4.891064642,2392.393346,130.379839,0.979280468,01-01-2025 01:27
4,5234,514.8810024,640.3313548,1591.1036,9.823232498,5.092363347,2349.663917,129.5738457,0.752760373,01-01-2025 01:27
1,5235,520.8970891,641.2783115,1592.316542,9.824761348,5.347887533,2373.551163,126.3965347,0.610922942,01-01-2025 01:27
2,5236,523.1502776,635.5378973,1582.322502,9.587906304,4.922343778,2385.987935,127.5877467,0.700954287,01-01-2025 01:27
1,5237,514.0112054,639.1251473,1594.147886,9.266440415,4.793478957,2392.710677,127.6884382,0.608093121,01-01-2025 01:27
2,5238,519.8583821,638.0475863,1586.606549,9.362590722,5.168303458,2385.863307,133.8302347,0.802220866,01-01-2025 01:27
5,5239,528.8935349,640.1053129,1589.979953,9.100458739,5.268685481,2380.235945,129.4246574,0.717780646,01-01-2025 01:27
3,5240,526.2632263,635.7783309,1597.302294,9.457653465,5.138353471,2361.292339,129.3172688,0.671220866,01-01-2025 01:27
1,5241,525.9514619,639.857671,1602.203602,9.39212478,5.159273021,2405.050659,130.9354594,0.660833984,01-01-2025 01:27
3,5242,515.9728677,637.3080209,1597.057175,9.196487857,4.341013365,2380.304127,126.8712313,0.981499098,01-01-2025 01:27
1,5243,518.3680418,642.207672,1591.972746,8.943608679,5.030895799,2381.340225,129.6797411,0.991753019,01-01-2025 01:27
1,5244,519.7729431,640.9485997,1596.042786,9.311704512,5.078936747,2396.225125,128.5087599,0.756677319,01-01-2025 01:27
1,5245,522.7673219,637.8828845,1594.084643,9.462667017,4.723636377,2358.735667,125.9689954,0.604707583,01-01-2025 01:27
1,5246,517.8835687,634.9458735,1582.694574,9.235918501,4.885459367,2402.165462,128.3058265,0.902008088,01-01-2025 01:27
4,5247,526.6966885,636.982084,1593.245785,9.776131304,5.120371912,2364.544169,131.3639676,0.737833787,01-01-2025 01:27
5,5248,524.2125157,636.1425653,1596.977993,9.767649788,5.108125584,2376.732136,128.6550989,0.773291995,01-01-2025 01:27
1,5249,523.1564307,642.1692854,1583.981974,9.770108019,5.132625416,2341.582409,129.8735959,0.629624903,01-01-2025 01:27
1,5250,524.0387659,634.276912,1586.689342,9.168507041,4.901589349,2373.809311,128.606185,0.851226836,01-01-2025 01:27
3,5251,526.6445283,644.4273487,1579.579559,9.553396349,4.962328077,2381.523836,128.1355714,0.776622016,01-01-2025 01:27
4,5252,522.636113,641.9811154,1582.79039,9.162893498,4.831543856,2358.594823,128.6165804,0.9275522,01-01-2025 01:27
5,5253,519.9692452,644.6920124,1584.272415,9.376196283,4.910142999,2327.091841,131.3224612,0.888118846,01-01-2025 01:27
2,5254,520.5972958,638.3667839,1601.333548,9.196839551,5.0121933,2382.703121,134.2269389,0.707387939,01-01-2025 01:27
4,5255,507.1376795,642.2810928,1598.521614,9.647009036,5.085090223,2387.053694,125.5743118,0.660392836,01-01-2025 01:27
4,5256,514.7284368,641.7905477,1597.908023,9.75225741,5.321551391,2393.944562,131.7425705,0.958865059,01-01-2025 01:27
4,5257,512.0491461,644.8202319,1590.603081,9.847726838,5.215210927,2376.319248,132.8266583,0.924168794,01-01-2025 01:27
3,5258,520.7315738,636.360529,1591.782484,9.384108975,4.917208243,2382.210747,129.27329,0.753971164,01-01-2025 01:27
5,5259,517.5219916,639.2447015,1595.651695,9.659415342,5.185609697,2399.140053,128.3542405,0.752931274,01-01-2025 01:27
4,5260,518.4652599,643.4221902,1593.539711,9.852961957,5.11133008,2365.907092,127.1729487,0.992230968,01-01-2025 01:27
3,5261,520.7007812,636.348228,1590.824422,10.02097006,5.305928708,2399.261718,130.6354042,0.669141668,01-01-2025 01:27
2,5262,523.9180601,637.9989488,1594.035464,9.946272726,5.44723388,2364.112404,130.9844069,0.948769676,01-01-2025 01:27
2,5263,520.7443742,645.5336973,1586.076533,9.591800074,5.376390775,2398.425567,126.2749249,0.78252402,01-01-2025 01:27
2,5264,518.782255,641.1048168,1572.759,9.767506538,4.871797885,2392.290834,130.7994839,0.808207875,01-01-2025 01:27
3,5265,517.6079128,637.7921408,1594.715687,9.545688509,5.288460389,2381.306226,129.9503889,0.608650207,01-01-2025 01:27
5,5266,518.0081071,644.6026207,1576.804282,9.526047102,4.693160296,2367.525772,128.3407479,0.839339709,01-01-2025 01:27
5,5267,519.5751909,643.6568662,1585.876158,9.419848874,5.157525232,2406.121305,129.602119,0.664346867,01-01-2025 01:27
5,5268,519.7665291,650.5576815,1600.017318,9.387754917,4.966854666,2383.96498,130.1750919,0.730982552,01-01-2025 01:27
2,5269,517.3830728,644.6056409,1581.387189,9.199465442,5.212076935,2413.355671,133.0757495,0.948340226,01-01-2025 01:27
4,5270,521.5208121,639.8246516,1590.241435,9.138761855,5.086883821,2388.196582,129.3977716,0.993011431,01-01-2025 01:27
3,5271,524.116503,637.4200053,1582.815904,9.411872865,5.179611585,2385.757424,125.9148392,0.625722637,01-01-2025 01:27
5,5272,516.6658511,636.066704,1596.392945,9.386202555,4.743429101,2386.695965,128.7451656,0.910415247,01-01-2025 01:27
1,5273,525.039323,640.3473394,1591.812867,9.853762753,5.368400506,2368.939903,129.9611214,0.62455661,01-01-2025 01:27
2,5274,516.7232491,639.1721545,1590.949484,9.363223686,5.168300103,2399.778352,128.4395094,0.822665598,01-01-2025 01:27
4,5275,519.4002701,636.622847,1586.692001,9.473145778,5.501113161,2396.385702,128.6462431,0.602451409,01-01-2025 01:27
1,5276,518.9657124,638.1847648,1601.249198,9.555493383,5.47390143,2384.481362,127.0462684,0.923853754,01-01-2025 01:27
4,5277,518.3817114,644.2640056,1595.086402,9.656180984,5.056985006,2348.513095,129.436185,0.849630576,01-01-2025 01:27
5,5278,527.9479559,642.2469876,1585.592839,9.722500745,4.983695467,2358.765082,126.6135712,0.724458964,01-01-2025 01:27
5,5279,522.2876301,638.7610106,1582.991211,10.06409895,5.012402967,2356.514396,129.8200279,0.773203186,01-01-2025 01:27
2,5280,514.7736374,641.764057,1602.445643,9.509131466,5.04195211,2351.435532,135.3352468,0.941565956,01-01-2025 01:27
5,5281,515.4135939,639.482169,1588.747132,9.551273075,5.024612559,2381.25333,126.7325695,0.795952424,01-01-2025 01:28
1,5282,517.2277035,638.4078659,1580.938423,9.20076641,5.320684431,2396.835887,124.9591304,0.603675859,01-01-2025 01:28
2,5283,519.8388453,635.1787996,1586.507409,9.066781171,4.923231865,2384.716231,127.7713025,0.691269427,01-01-2025 01:28
3,5284,523.3604539,645.6775435,1594.842939,9.61481151,5.06035755,2421.965447,127.737589,0.920982396,01-01-2025 01:28
2,5285,518.4655794,640.4096933,1584.923285,9.852154479,4.62702879,2366.559616,129.5934951,0.88222439,01-01-2025 01:28
5,5286,524.8157331,642.1492932,1595.584839,9.649383031,5.344215332,2366.365351,127.5232843,0.979481587,01-01-2025 01:28
2,5287,514.0858077,642.2295956,1584.652719,9.457234285,4.671306617,2378.978411,126.0553854,0.682750962,01-01-2025 01:28
3,5288,518.3543514,637.772381,1583.445282,9.274648312,4.830596211,2369.708812,125.6811487,0.956004446,01-01-2025 01:28
2,5289,519.3116457,634.8034605,1590.478177,9.269247132,5.102844213,2397.581273,129.7964941,0.658751432,01-01-2025 01:28
5,5290,517.9646531,638.604017,1592.213069,9.697354787,5.031106971,2393.330089,131.7778464,0.968736631,01-01-2025 01:28
5,5291,523.4553514,644.8222696,1600.466003,9.375437493,5.158557533,2400.646668,133.0776176,0.937715962,01-01-2025 01:28
2,5292,522.9358033,641.4457301,1593.087939,10.17208623,5.179601723,2398.709462,130.7202642,0.6678362,01-01-2025 01:28
4,5293,507.0547507,642.1625346,1599.727467,9.674239323,5.352627129,2366.471513,127.7671995,0.839622013,01-01-2025 01:28
4,5294,529.4897445,640.5212063,1594.822305,9.594150103,4.974047113,2450.022158,127.2029508,0.743926168,01-01-2025 01:28
2,5295,518.2965684,639.5180527,1600.106719,9.294252563,5.009656075,2407.136191,128.6639585,0.721236831,01-01-2025 01:28
1,5296,516.3468764,636.6323185,1589.76103,9.157040087,5.227776073,2408.158656,130.4773824,0.826432442,01-01-2025 01:28
4,5297,524.0247742,641.1511236,1578.184289,9.7490772,4.911268395,2372.630683,128.9733334,0.666824486,01-01-2025 01:28
4,5298,517.8461027,643.9134607,1591.266591,9.02010858,4.914438802,2430.65541,126.6387941,0.693822931,01-01-2025 01:28
3,5299,529.4789004,637.7661693,1595.569678,9.64897993,4.725016724,2369.219005,130.0340078,0.832955222,01-01-2025 01:28
4,5300,523.1236322,636.1401006,1596.689931,9.735759179,5.115785751,2397.458732,134.0136546,0.856238364,01-01-2025 01:28
4,5301,519.8786919,638.9213614,1579.504693,9.591324945,4.928251949,2401.432076,132.4027691,0.96517232,01-01-2025 01:28
5,5302,521.7258796,633.4342598,1591.794521,9.802111367,4.985348599,2400.396889,125.2352683,0.766876439,01-01-2025 01:28
2,5303,520.9837658,640.774592,1587.61541,8.994917763,5.016826898,2395.157278,132.0007551,0.619606226,01-01-2025 01:28
2,5304,524.0136406,634.667211,1589.279905,9.684182484,5.293683663,2380.404062,125.8918744,0.711589313,01-01-2025 01:28
1,5305,522.3967443,642.0044413,1587.139371,9.416808947,5.15594473,2363.453198,125.5940754,0.8564778,01-01-2025 01:28
5,5306,519.9818487,633.3436031,1586.458377,9.453494404,5.32416257,2378.097052,130.9539168,0.962306461,01-01-2025 01:28
2,5307,507.2281438,649.6356618,1591.774412,9.539596139,5.390138706,2399.634716,130.5282596,0.602981232,01-01-2025 01:28
2,5308,528.585064,636.1852125,1586.930984,9.294511685,5.122056881,2384.709361,128.1768324,0.837765402,01-01-2025 01:28
2,5309,518.9881609,632.6651311,1598.053645,9.506727626,5.056260729,2355.626521,127.6798886,0.971614333,01-01-2025 01:28
2,5310,521.7714157,637.0286617,1587.086183,9.516547701,5.255946053,2365.56038,127.7361177,0.69129657,01-01-2025 01:28
5,5311,525.0058731,638.5111939,1590.774966,9.519853748,5.303466283,2382.547184,127.5465882,0.958198614,01-01-2025 01:28
2,5312,527.8774058,645.4639648,1595.900039,9.7027198,5.293535212,2396.433491,126.9551206,0.917454398,01-01-2025 01:28
2,5313,517.7822614,640.1453534,1589.661047,9.284716706,5.241476415,2380.353127,127.4666161,0.991248784,01-01-2025 01:28
3,5314,520.4208165,641.0503614,1593.391998,9.435131618,5.182384935,2355.906677,130.4175452,0.901864122,01-01-2025 01:28
2,5315,523.4713617,638.2087664,1593.552254,9.576024432,5.166582371,2370.337982,130.4555049,0.783961607,01-01-2025 01:28
2,5316,525.7266998,630.1203405,1587.885572,9.343689654,4.879996618,2378.065699,125.9684815,0.847186575,01-01-2025 01:28
2,5317,519.8857464,635.4154945,1590.106901,9.448137881,5.075579708,2393.895646,128.8441217,0.687105669,01-01-2025 01:28
1,5318,528.0871098,633.3487984,1587.555342,9.723264402,5.249009766,2374.946395,129.0833251,0.766879789,01-01-2025 01:28
3,5319,522.3470643,641.7405344,1587.875708,9.441491091,5.06893222,2333.051531,129.1345341,0.760476765,01-01-2025 01:28
5,5320,519.1196698,643.6229936,1589.472732,9.606100797,4.985243589,2385.87978,129.3984606,0.81443079,01-01-2025 01:28
1,5321,519.4277791,644.5796465,1586.075533,9.467086894,5.191977577,2404.84743,128.0600046,0.745065044,01-01-2025 01:28
2,5322,523.4942916,641.6070416,1593.000827,9.16284803,5.112972792,2369.967954,127.2721573,0.973718378,01-01-2025 01:28
3,5323,514.077097,636.2988338,1607.861703,9.612241687,5.333249466,2388.15528,127.2887253,0.741918449,01-01-2025 01:28
5,5324,528.1601306,643.4213958,1596.952859,9.883158573,4.750257598,2360.4334,130.8253937,0.917391368,01-01-2025 01:28
1,5325,516.5872024,637.9329307,1586.417054,9.487716359,5.059398502,2386.859381,125.7585269,0.702438109,01-01-2025 01:28
2,5326,516.4824379,643.2463566,1592.679153,9.018850904,4.771333939,2366.400131,128.7619555,0.877951681,01-01-2025 01:28
4,5327,526.5237184,636.1342983,1582.369231,9.437144767,5.127185996,2409.676781,129.6156161,0.862961395,01-01-2025 01:28
2,5328,527.0779596,642.781655,1581.447183,9.513180516,5.243628347,2343.250704,128.978286,0.669525193,01-01-2025 01:28
3,5329,521.6143648,639.2527449,1592.67683,9.541716535,5.26077437,2382.378862,129.4661422,0.738533871,01-01-2025 01:28
5,5330,521.0181432,645.6064476,1588.106572,9.235587522,5.333758656,2395.055302,129.8255469,0.982140686,01-01-2025 01:28
3,5331,514.522965,644.7162496,1582.990517,9.899007224,5.264933755,2384.689263,131.1932434,0.663089541,01-01-2025 01:28
2,5332,523.1376805,641.8324964,1583.398602,9.464838317,4.928848702,2385.611975,125.6046184,0.684680583,01-01-2025 01:28
2,5333,516.8471064,643.3314014,1593.164655,9.404756163,5.302474755,2419.063755,127.7837253,0.95173942,01-01-2025 01:28
3,5334,520.7868877,642.4802916,1585.431954,9.629076021,5.441616975,2382.33915,127.2610339,0.963965351,01-01-2025 01:28
1,5335,515.4355849,640.2606462,1598.727911,9.603119172,5.047650448,2369.635997,126.575116,0.638869578,01-01-2025 01:28
5,5336,529.4689702,639.8804601,1588.638732,9.771519489,5.031036029,2389.375067,134.0887332,0.934649817,01-01-2025 01:28
5,5337,518.6962904,634.6273053,1584.104627,9.344889435,5.097122537,2385.772281,126.2113604,0.979039526,01-01-2025 01:28
4,5338,518.6717024,643.0457548,1587.110714,10.10708899,5.227535947,2353.338219,128.1487698,0.773245293,01-01-2025 01:28
3,5339,516.5197402,632.4210478,1585.769198,9.525232787,4.820923617,2397.270902,128.1656039,0.978728187,01-01-2025 01:28
3,5340,528.8008719,642.0315187,1584.086755,9.685466756,4.933136587,2371.056787,129.5639238,0.814178911,01-01-2025 01:28
5,5341,518.6336572,636.9068446,1590.081457,9.759756034,4.910981156,2379.749657,125.7855462,0.956960385,01-01-2025 01:29
5,5342,517.5405327,639.7263698,1593.820917,8.992046064,5.116789457,2393.98165,123.7896365,0.902540831,01-01-2025 01:29
4,5343,519.0316883,638.9808614,1586.692194,9.433788709,4.962699273,2365.558876,127.4879717,0.897193763,01-01-2025 01:29
3,5344,526.0873075,639.6263127,1584.56207,9.417490135,4.963837935,2385.893574,129.9793016,0.827143262,01-01-2025 01:29
4,5345,512.9489343,643.2788746,1588.928225,9.72928491,5.004799601,2394.585284,127.9017408,0.998073195,01-01-2025 01:29
1,5346,515.4816364,644.3645542,1595.649909,10.02126583,4.890206068,2344.694442,130.762082,0.709237073,01-01-2025 01:29
1,5347,517.1993419,642.8123512,1591.296281,9.188808545,5.105042383,2357.056136,125.8108144,0.791215222,01-01-2025 01:29
5,5348,524.3665423,639.9537608,1585.724416,9.567504631,5.316187798,2373.827889,123.7503802,0.626375611,01-01-2025 01:29
2,5349,519.8165225,642.2319897,1589.158928,9.27494253,4.955981354,2384.439093,125.8149702,0.939522982,01-01-2025 01:29
2,5350,514.2914569,636.0924469,1584.150215,9.593740309,5.300350263,2385.281408,130.2864881,0.618217147,01-01-2025 01:29
2,5351,520.3929941,644.5927742,1582.263859,9.475240163,5.201100744,2343.420698,127.7900574,0.923741612,01-01-2025 01:29
1,5352,526.0354775,640.5301594,1591.04409,9.704386108,4.901684432,2389.703734,126.3751169,0.666796029,01-01-2025 01:29
4,5353,530.1184497,637.5985779,1587.586135,9.598205092,4.812584574,2384.812803,129.1911864,0.821745296,01-01-2025 01:29
5,5354,515.2849077,634.5130099,1591.847347,9.784222244,5.246721819,2362.873944,127.0710146,0.930172026,01-01-2025 01:29
2,5355,518.6296356,643.23993,1599.665913,9.104565385,4.779505586,2396.876768,128.4144066,0.622288682,01-01-2025 01:29
5,5356,525.1828235,634.8387278,1592.489212,9.573272025,5.355960908,2405.655617,127.673485,0.663797128,01-01-2025 01:29
1,5357,515.5960721,644.9476651,1583.652028,9.458381534,5.158124659,2380.354786,128.3517469,0.844838654,01-01-2025 01:29
3,5358,520.9590076,640.6845259,1593.369666,10.04205832,5.048693898,2362.356768,129.570673,0.974659333,01-01-2025 01:29
1,5359,519.7340035,640.1335287,1596.12868,9.487506322,5.179810419,2374.540618,128.5075308,0.876499021,01-01-2025 01:29
4,5360,512.0272301,639.4645035,1590.831908,9.195993752,5.150541703,2344.837641,127.5035054,0.827493517,01-01-2025 01:29
5,5361,523.2082246,639.8991302,1595.344303,9.449260125,5.292401995,2386.43869,125.0831619,0.643535163,01-01-2025 01:29
4,5362,518.180736,642.1005424,1581.104372,9.398054682,5.414856616,2382.968036,128.1668854,0.633342499,01-01-2025 01:29
2,5363,520.658738,641.2574036,1584.220555,9.582584592,4.745566076,2391.538675,129.5143059,0.977217942,01-01-2025 01:29
1,5364,512.1655453,643.6126375,1598.264529,9.224960127,5.171013385,2365.628105,131.6460759,0.92808387,01-01-2025 01:29
5,5365,515.8181902,633.1822975,1599.322911,9.397781706,5.058460104,2378.861864,128.4572431,0.751931209,01-01-2025 01:29
4,5366,523.9812698,640.1584784,1600.76957,9.405243147,4.94270019,2415.760009,126.4591217,0.940044367,01-01-2025 01:29
2,5367,521.2353916,637.4093208,1581.575175,9.481571011,4.994639685,2370.089185,128.138458,0.638986235,01-01-2025 01:29
1,5368,526.5810202,644.1002572,1593.428852,8.910887382,4.651248715,2392.468846,129.0212996,0.769300827,01-01-2025 01:29
4,5369,514.7445149,641.9202552,1580.543282,9.722618154,5.095713033,2370.809375,129.6602518,0.869299431,01-01-2025 01:29
2,5370,522.1966713,639.0673453,1582.665801,9.591182673,4.795167009,2374.876662,127.397959,0.610450597,01-01-2025 01:29
1,5371,520.9503916,636.1820258,1587.095678,9.156855639,4.976898479,2324.260881,131.246907,0.85936679,01-01-2025 01:29
3,5372,515.8089927,644.8682983,1591.094192,9.058286786,5.277090883,2371.429483,133.0680408,0.987020928,01-01-2025 01:29
2,5373,519.5075848,647.2594527,1583.518151,9.247666791,5.105222045,2376.495686,129.9407456,0.729325809,01-01-2025 01:29
1,5374,527.387872,639.4952251,1583.152121,9.53069119,5.15515677,2381.960625,126.9673468,0.932995478,01-01-2025 01:29
4,5375,517.3639881,639.1358309,1595.477865,9.406322527,4.803513811,2367.026549,128.2573739,0.605496758,01-01-2025 01:29
1,5376,526.0766333,635.4357096,1598.012428,9.817453173,5.198074538,2395.733419,130.1446835,0.667670241,01-01-2025 01:29
1,5377,514.94983,643.1445557,1589.752249,9.214558587,5.269048716,2385.342124,125.9425392,0.638693302,01-01-2025 01:29
2,5378,517.8218284,641.7981387,1580.187656,9.477064433,5.214582193,2399.661159,131.4422908,0.962927254,01-01-2025 01:29
4,5379,526.203498,637.1469339,1591.537809,8.978878714,5.084363743,2397.397813,129.9504953,0.612625463,01-01-2025 01:29
2,5380,525.4094443,644.3823991,1590.342681,9.311842204,5.360017097,2371.930966,130.8471062,0.759403755,01-01-2025 01:29
1,5381,517.5167894,644.137524,1584.676062,9.099527658,5.499096816,2391.253996,128.7516862,0.617867696,01-01-2025 01:29
1,5382,523.7762529,645.2498673,1587.100529,9.209201296,5.206629019,2352.120565,129.5293856,0.985440628,01-01-2025 01:29
4,5383,517.3564704,643.7803782,1596.553717,9.790608224,4.835890829,2356.362991,126.5951549,0.717223117,01-01-2025 01:29
3,5384,515.802908,631.0264628,1595.965431,9.688982573,5.713059743,2388.896096,126.8296696,0.951903801,01-01-2025 01:29
3,5385,524.5500818,640.1138793,1588.375306,9.40092451,5.143786291,2391.758023,128.8481553,0.605856384,01-01-2025 01:29
5,5386,523.2181854,644.506535,1588.377403,9.270259632,5.187183884,2371.582224,127.9316059,0.842220978,01-01-2025 01:29
4,5387,515.1965835,636.4171906,1595.599822,9.743935713,5.3417316,2357.118642,126.5900875,0.747582663,01-01-2025 01:29
1,5388,521.2080642,638.6026846,1583.34167,9.519854412,4.80384203,2361.310864,129.3823408,0.699865945,01-01-2025 01:29
5,5389,514.8149698,642.5425937,1585.456305,9.737307344,5.121907803,2384.56507,128.163745,0.647472568,01-01-2025 01:29
4,5390,521.7437212,643.6195603,1588.992368,9.436372465,5.015680105,2396.631875,128.5823869,0.64524201,01-01-2025 01:29
5,5391,516.1062555,637.7629925,1599.20336,9.160227129,5.15121076,2375.47004,129.6677103,0.904165684,01-01-2025 01:29
1,5392,519.9836127,645.4829426,1582.860669,9.216934611,5.030485952,2388.590118,130.2981576,0.9903504,01-01-2025 01:29
4,5393,526.3102803,641.7979496,1591.74878,9.757560231,4.926508754,2416.077023,127.1658099,0.977746963,01-01-2025 01:29
